year,make,model,trim,body,transmission,vin,state,condition,odometer,color,interior,seller,mmr,sellingprice,saledate
2010,Mercedes-Benz,C-Class,C300 Sport,Sedan,automatic,wddgf5eb6aa400747,ga,4.0,47228.0,white,black,bmw alphera/alphera financial services,16100.0,17200.0,2014-12-18 10:00:00+08:00
2010,Mazda,Mazda3,i SV,Sedan,automatic,jm1bl1sf3a1115713,pr,2.1,65955.0,black,black,scotiabank de puerto rico,7425.0,3800.0,2014-12-30 11:00:00+08:00
2010,Lincoln,MKX,Base,SUV,automatic,2lmdj8jc3abj28710,ne,4.3,81924.0,white,tan,performance toyota-scion of lincoln,14350.0,16100.0,2014-12-18 11:00:00+08:00
2010,Mazda,CX-9,Touring,SUV,automatic,jm3tb2ma3a0205147,fl,2.4,81719.0,black,black,lauderdale infiniti,10900.0,11500.0,2014-12-19 09:35:00+08:00
2010,Mazda,Mazda3,i Touring,Sedan,automatic,jm1bl1sf9a1208591,az,3.1,52890.0,silver,black,"jpmorgan chase bank,n.a.",8125.0,10000.0,2014-12-18 11:00:00+08:00
2010,Mercedes-Benz,C-Class,C300 Sport 4MATIC,Sedan,automatic,wddgf8bb9ar126886,ne,3.7,55113.0,black,black,myrddin fleet services,16100.0,16300.0,2014-12-18 12:00:00+08:00
2010,Lincoln,MKX,Base,SUV,automatic,2lmdj8jc1abj32027,nv,2.4,86475.0,black,beige,bmw alphera/alphera financial services,13950.0,12000.0,2014-12-19 12:00:00+08:00
2010,Mercedes-Benz,E-Class,E550,Sedan,automatic,wddhf7cb5aa212563,ga,4.3,46453.0,white,beige,bank of america,27200.0,27300.0,2014-12-18 09:45:00+08:00
2010,Mercedes-Benz,C-Class,C300 Sport 4MATIC,Sedan,automatic,wddgf8bb3ar106942,tx,4.9,44661.0,black,black,woodhouse ford inc,17050.0,18500.0,2014-12-23 14:00:00+08:00
2010,Mercedes-Benz,C-Class,C300 Sport,Sedan,automatic,wddgf5eb2ar107395,tx,3.8,82238.0,white,black,massey cadillac,13950.0,14400.0,2014-12-18 11:00:00+08:00
2010,Mazda,Mazda3,i Touring,Sedan,automatic,jm1bl1sf0a1341627,az,3.8,88743.0,silver,gray,remarketing by ge/nextgear capital,6375.0,7800.0,2014-12-18 11:00:00+08:00
2010,Mazda,CX-9,Touring,SUV,automatic,jm3tb3ma4a0216857,az,3.5,101300.0,green,black,earnhardt,12750.0,11000.0,2014-12-18 11:00:00+08:00
2010,Mercedes-Benz,GL-Class,GL450 4MATIC,SUV,automatic,4jgbf7be1aa602566,fl,2.2,57671.0,blue,black,braman motors,26800.0,23200.0,2014-12-18 09:35:00+08:00
2010,Mercedes-Benz,C-Class,C300 Sport,Sedan,automatic,wddgf5eb9ar121682,fl,4.4,57772.0,white,tan,mercedes benz of tampa,15500.0,16600.0,2014-12-18 09:45:00+08:00
2010,Mazda,Mazda3,i Touring,Sedan,manual,jm1bl1sg8a1193428,va,3.2,89259.0,black,black,dt credit corporation,6350.0,6500.0,2014-12-18 08:50:00+08:00
2010,Mazda,Mazda3,s Grand Touring,Sedan,automatic,jm1bl1s54a1123018,tx,3.4,64024.0,gray,black,caprock auto remarketing,8500.0,9100.0,2014-12-18 11:00:00+08:00
2010,Mazda,CX-9,Touring,SUV,automatic,jm3tb2maxa0209101,fl,3.9,72084.0,white,gray,lauderdale bmw of fort lauderdale,11700.0,12900.0,2014-12-19 09:35:00+08:00
2010,Lincoln,MKX,Base,SUV,automatic,2lmdj8jcxabj30583,mn,3.4,46998.0,gray,black,select lane,17700.0,19500.0,2014-12-18 10:30:00+08:00
2010,Nissan,Maxima,3.5 S,Sedan,automatic,1n4aa5ap2ac803523,ga,2.8,39461.0,black,tan,td auto finance,14200.0,14300.0,2014-12-18 10:00:00+08:00
2010,Mercury,Mariner,Base,SUV,automatic,4m2cn8b79akj30673,in,4.7,59008.0,white,gray,fiserv,9075.0,11300.0,2014-12-18 10:00:00+08:00
2010,Mercury,Mariner,Premier,SUV,automatic,4m2cn8h78akj24614,in,5.0,61249.0,white,tan,ari,8750.0,10300.0,2014-12-18 10:00:00+08:00
2010,Nissan,Altima,3.5 SR,Coupe,automatic,1n4bl2epxac190560,ga,4.4,37907.0,blue,beige,onesource/heyward allen toyota,13400.0,15000.0,2014-12-18 10:00:00+08:00
2010,Mercedes-Benz,S-Class,S550 4MATIC,Sedan,automatic,wddng8gb5aa315658,il,2.7,72631.0,silver,black,mercedes benz of chicago,32900.0,30000.0,2014-12-18 10:00:00+08:00
2010,Nissan,Frontier,SE,King Cab,manual,1n6ad0cw9ac448419,nc,2.8,66975.0,gray,gray,santander consumer,15150.0,15000.0,2014-12-29 09:30:00+08:00
2010,Mitsubishi,Lancer Sportback,GTS,Hatchback,automatic,ja32x8hw1au011786,va,3.8,41638.0,silver,black,shirlie slack mitsubishi,10600.0,11800.0,2014-12-18 09:20:00+08:00
2010,Mercedes-Benz,S-Class,S550,Sedan,automatic,wddng7bb7aa329725,ca,3.9,54184.0,black,black,jaguar land rover north scottsdale,34800.0,34500.0,2014-12-18 12:30:00+08:00
2010,Nissan,370Z,Base,Coupe,automatic,jn1az4eh9am504544,fl,4.4,34112.0,black,black,cannon cadillac of lakeland,17300.0,18400.0,2015-01-08 01:45:00+08:00
2010,Nissan,Cube,1.8 Base,Wagon,automatic,jn8az2kr4at166088,fl,2.7,61433.0,gray,gray,wells fargo dealer services,7500.0,7500.0,2014-12-22 09:30:00+08:00
2010,Nissan,Maxima,3.5 SV,Sedan,automatic,1n4aa5ap7ac811245,ga,4.1,46352.0,white,beige,bank of america,13400.0,15000.0,2014-12-18 09:45:00+08:00
2010,Mitsubishi,Outlander,ES,SUV,automatic,ja4as2aw5az019776,pr,4.0,53882.0,gray,black,oriental bank,7550.0,8700.0,2014-12-23 11:30:00+08:00
2010,Mitsubishi,Lancer,ES,Sedan,manual,ja32u2fu6au013895,tx,2.4,108328.0,gray,black,auto credit source,5350.0,5100.0,2014-12-18 11:00:00+08:00
2010,Nissan,Frontier,SE,Crew Cab,automatic,1n6ad0er8ac411806,il,1.9,81306.0,black,gray,nissan motor acceptance corporation,13300.0,10500.0,2014-12-18 10:00:00+08:00
2010,Nissan,Maxima,3.5 S,Sedan,automatic,1n4aa5ap7ac831723,ga,3.2,92318.0,silver,black,pra receivables management llc,11500.0,10400.0,2015-01-13 09:30:00+08:00
2010,Mercury,Milan,Base,Sedan,automatic,3mehm0ha1ar660665,va,3.3,104817.0,gray,black,dt credit corporation,5725.0,4500.0,2014-12-18 08:50:00+08:00
2010,Nissan,Maxima,3.5 S,Sedan,automatic,1n4aa5ap9ac829732,fl,3.5,94082.0,red,black,us bank,11700.0,11800.0,2014-12-18 09:20:00+08:00
2010,Mercury,Mariner,Premier,SUV,automatic,4m2cn9hg6akj20423,va,2.7,111185.0,black,black,fiserv,8700.0,7800.0,2015-01-28 01:30:00+08:00
2010,Nissan,Maxima,3.5 S,Sedan,automatic,1n4aa5ap7ac844052,ga,3.6,62429.0,burgundy,black,td auto finance,13150.0,13000.0,2014-12-18 10:00:00+08:00
2010,Mercedes-Benz,GLK-Class,GLK350,SUV,automatic,wdcgg5gb1af386368,ga,4.4,59535.0,black,tan,carworks inc,18600.0,19200.0,2014-12-18 10:00:00+08:00
2010,Mercedes-Benz,S-Class,S550 4MATIC,Sedan,automatic,wddng8gb7aa314608,tx,2.2,25247.0,black,tan,mercedes-benz finc wholesale advantage,38900.0,34750.0,2014-12-18 11:00:00+08:00
2010,Mercedes-Benz,S-Class,S550 4MATIC,Sedan,automatic,wddng8gbxaa330690,tx,3.5,61440.0,black,tan,hopper motorplex inc,32000.0,32100.0,2015-01-07 10:15:00+08:00
2010,Mercedes-Benz,GLK-Class,GLK350,SUV,automatic,wdcgg5gb7af370594,fl,3.4,41661.0,black,tan,mercedes benz of tampa,20300.0,22500.0,2014-12-18 09:45:00+08:00
2010,Nissan,Altima,2.5 S,Coupe,automatic,1n4al2ep0ac188604,fl,3.6,84840.0,blue,black,santander consumer,8450.0,9200.0,2014-12-18 09:50:00+08:00
2010,Nissan,Maxima,3.5 S,Sedan,automatic,1n4aa5ap5ac803077,nc,4.1,95039.0,blue,black,santander consumer,11600.0,11400.0,2014-12-22 09:30:00+08:00
2010,Nissan,Frontier,SE,Crew Cab,automatic,1n6ad0er8ac442750,nc,3.9,71345.0,black,beige,santander consumer,14050.0,13900.0,2014-12-22 09:30:00+08:00
2010,Mitsubishi,Lancer,ES,Sedan,manual,ja32u2fu1au001024,pa,2.8,32314.0,silver,black,"mmca, inc",7300.0,5200.0,2014-12-19 09:00:00+08:00
2010,Nissan,Cube,1.8 SL,Wagon,automatic,jn8az2kr4at168181,il,2.9,31401.0,white,black,nissan-infiniti lt,8950.0,7800.0,2015-01-08 10:00:00+08:00
2010,Mitsubishi,Lancer,GTS,Sedan,manual,ja32u8fw7au013313,pa,2.6,115969.0,black,black,"mmca, inc",4250.0,4100.0,2014-12-19 09:00:00+08:00
2010,Mercedes-Benz,R-Class,R350 4MATIC,Wagon,automatic,4jgcb6fe2aa102467,va,2.8,80452.0,black,black,meridian remarketing,15950.0,15500.0,2015-01-15 01:05:00+08:00
2010,Nissan,Altima,3.5 SR,Coupe,automatic,1n4bl2ep1ac195176,oh,1.9,61420.0,blue,black,toyota financial services,12250.0,10400.0,2014-12-23 09:30:00+08:00
2010,Mitsubishi,Lancer Sportback,GTS,Hatchback,automatic,ja32x8hwxau006750,pr,3.5,103665.0,black,black,oriental bank,5225.0,9000.0,2014-12-23 11:30:00+08:00
2010,Mercedes-Benz,GLK-Class,GLK350 4MATIC,SUV,automatic,wdcgg8hb5af282174,fl,4.1,11741.0,silver,gray,mercedes-benz of palm beach,22600.0,23400.0,2014-12-18 09:50:00+08:00
2010,Nissan,Armada,Platinum,SUV,automatic,5n1ba0nf2an601137,fl,2.6,80683.0,gray,black,santander consumer,18250.0,16200.0,2014-12-18 09:50:00+08:00
2010,Nissan,Maxima,3.5 S,Sedan,automatic,1n4aa5ap2ac816711,ga,2.9,97788.0,gray,black,cameron motor sports,11550.0,11500.0,2014-12-18 10:00:00+08:00
2010,Nissan,Altima,2.5 S,Coupe,automatic,1n4al2ep7ac102401,oh,2.3,74528.0,blue,black,wells fargo dealer services,8600.0,6900.0,2015-01-13 12:00:00+08:00
2010,Mercury,Grand Marquis,LS,Sedan,automatic,2mebm7fv7ax611587,il,3.4,54328.0,blue,beige,santander consumer,10700.0,9000.0,2014-12-23 10:00:00+08:00
2010,Mitsubishi,Lancer Evolution,MR,Sedan,automatic,ja32w5fv5au022401,mn,2.1,54457.0,black,gray,onemain rem/german autoworks inc,23700.0,17900.0,2014-12-18 10:45:00+08:00
2010,Nissan,Altima,2.5 S,Coupe,automatic,1n4al2ep9ac124299,il,2.6,69410.0,white,black,santander consumer,9500.0,8700.0,2014-12-23 10:00:00+08:00
2010,Nissan,370Z,Touring,Convertible,automatic,jn1az4fh2am304524,fl,4.1,24431.0,red,black,autonation chevrolet delray,21500.0,20200.0,2014-12-22 09:15:00+08:00
2010,Mitsubishi,Lancer Sportback,GTS,Hatchback,automatic,ja32x8hw5au020748,pr,2.0,15636.0,white,black,oriental bank,13350.0,9600.0,2015-01-08 11:30:00+08:00
2010,Mercedes-Benz,GL-Class,GL450 4MATIC,SUV,automatic,4jgbf7be8aa544746,tx,4.1,88709.0,silver,black,tdaf remarketing,24100.0,21500.0,2014-12-23 10:10:00+08:00
2010,Nissan,Altima,2.5 S,Coupe,automatic,1n4al2ep0ac188988,fl,3.9,80155.0,white,black,innovate loan servicing corp,8675.0,8800.0,2014-12-18 15:01:00+08:00
2010,Mitsubishi,Lancer Evolution,MR Touring,Sedan,manual,ja32w8fv1au028147,va,3.6,48386.0,black,gray,"jpmorgan chase bank,n.a.",21900.0,22000.0,2014-12-18 09:20:00+08:00
2010,Mercedes-Benz,S-Class,S550 4MATIC,Sedan,automatic,wddng8gb8aa359377,ca,4.0,47506.0,silver,black,land rover newport beach,35400.0,36750.0,2014-12-18 12:30:00+08:00
2010,Mercury,Mariner,Premier,SUV,automatic,4m2cn9hg3akj02414,ny,2.4,58382.0,black,black,ford-lincoln dealer program,11700.0,10800.0,2015-01-07 09:20:00+08:00
2010,Mitsubishi,Lancer,DE,Sedan,automatic,ja32u1fu5au020914,pr,2.5,68298.0,black,black,oriental bank,4550.0,3800.0,2014-12-18 11:30:00+08:00
2010,Nissan,Maxima,3.5 S,Sedan,automatic,1n4aa5apxac871567,tn,4.2,90505.0,black,black,nissan motor acceptance corporation,11850.0,13200.0,2014-12-23 10:30:00+08:00
2010,Mercury,Mariner,Premier,SUV,automatic,4m2cn9hg0akj25665,ny,3.8,54245.0,burgundy,white,"ford motor credit company,llc",11950.0,12900.0,2014-12-17 09:20:00+08:00
2010,Nissan,370Z,Touring,Convertible,automatic,jn1az4fh8am300168,pa,4.0,47947.0,black,black,westbury jeep chrysler dodge inc,17600.0,19000.0,2015-01-27 01:30:00+08:00
2010,Mercury,Milan Hybrid,Base,Sedan,automatic,3medm0l35ar610486,ny,3.5,78311.0,green,gray,adk auto brokers inc,9400.0,10000.0,2014-12-30 09:45:00+08:00
2010,Nissan,Cube,1.8 S,Wagon,automatic,jn8az2kr0at155847,oh,3.1,108547.0,gray,tan,wells fargo dealer services,5550.0,4800.0,2014-12-23 12:00:00+08:00
2010,Mercedes-Benz,GL-Class,GL450 4MATIC,SUV,automatic,4jgbf7be8aa538350,nj,4.9,100506.0,white,gray,royalton auto enterprises inc,22500.0,22995.0,2015-01-14 09:30:00+08:00
2010,Mercedes-Benz,M-Class,ML550 4MATIC,SUV,automatic,4jgbb7cb9aa533478,fl,2.8,55822.0,silver,black,mercedes-benz finc wholesale advantage,23500.0,21400.0,2014-12-18 09:30:00+08:00
2010,Nissan,Altima,3.5 SR,Coupe,automatic,1n4bl2ep0ac123983,va,2.5,63811.0,silver,black,nissan of stafford,11550.0,12800.0,2014-12-18 09:35:00+08:00
2010,Mercury,Milan,Base,Sedan,automatic,3mehm0ha8ar664566,fl,3.4,49131.0,gray,gray,"ford motor credit company,llc",8225.0,9100.0,2014-12-19 09:00:00+08:00
2010,Mercury,Mariner,Premier,SUV,automatic,4m2cn9h70akj09949,va,3.7,98083.0,white,brown,dt credit corporation,7625.0,10100.0,2014-12-18 08:50:00+08:00
2010,Scion,tC,Base,Hatchback,automatic,jtkde3b73a0303430,wa,2.9,53205.0,gray,gray,auto trakk llc,9250.0,8300.0,2015-01-28 04:30:00+08:00
2010,Pontiac,Vibe,Base,Hatchback,automatic,5y2sp6e07az415510,oh,3.8,106264.0,silver,black,wells fargo dealer services,5575.0,6300.0,2014-12-23 12:00:00+08:00
2010,Nissan,Versa,1.8 S,Hatchback,automatic,3n1bc1cp6al371427,az,3.9,48452.0,white,black,pra receivables management llc,6650.0,6700.0,2014-12-18 11:00:00+08:00
2010,Toyota,Camry,LE,Sedan,automatic,4t1bf3ek9au105189,co,3.0,68798.0,gray,gray,bellco fcu,9450.0,10000.0,2014-12-23 11:45:00+08:00
2010,Subaru,Impreza,2.5i,Sedan,manual,jf1ge6a62ag501668,nv,2.7,50679.0,silver,black,autofinders inc,9675.0,9500.0,2015-01-09 12:00:00+08:00
2010,Porsche,Panamera,4S,Sedan,automatic,wp0ab2a74al063334,ca,4.2,49736.0,gray,black,land rover newport beach,46800.0,46500.0,2014-12-18 12:30:00+08:00
2010,Subaru,Impreza,WRX STI,Hatchback,manual,jf1gr8h65al800777,pa,3.9,27751.0,black,black,auto center of america inc,26400.0,27800.0,2014-12-19 09:30:00+08:00
2010,Nissan,Pathfinder,SE,SUV,automatic,5n1ar1nn3ac613679,pr,4.3,42583.0,silver,gray,oriental bank,13600.0,9500.0,2014-12-23 11:30:00+08:00
2010,Suzuki,SX4,LE,Sedan,manual,js2yc5a28a6303443,pr,3.5,33036.0,beige,black,oriental bank,4600.0,3300.0,2014-12-18 11:30:00+08:00
2010,Scion,xB,Base,Wagon,manual,jtlze4fe6a1115656,pa,2.8,66525.0,white,black,criswell isuzu trucks,8500.0,6500.0,2015-01-02 09:15:00+08:00
2010,Nissan,Rogue,SL,SUV,automatic,jn8as5mt5aw506216,ga,4.2,126301.0,black,black,don jackson chrysler dodge jeep,8000.0,7500.0,2014-12-18 10:00:00+08:00
2010,Toyota,Camry,LE,Sedan,automatic,4t1bf3ek3au573970,fl,4.3,61665.0,green,gray,santander consumer,9425.0,10300.0,2014-12-18 09:50:00+08:00
2010,Nissan,Sentra,2.0,Sedan,automatic,3n1ab6ap6al696996,nv,4.5,29182.0,silver,gray,remarketing by ge/flagship credit acceptance,8400.0,9900.0,2014-12-19 12:00:00+08:00
2010,Scion,tC,Base,Hatchback,manual,jtkde3b73a0305243,ca,2.0,94043.0,black,black,lobel financial corp,6275.0,6100.0,2014-12-23 12:00:00+08:00
2010,Scion,tC,Base,Hatchback,automatic,jtkde3b77a0321736,pa,4.0,34065.0,black,black,peter stallone auto sales inc,11450.0,10600.0,2015-01-02 09:00:00+08:00
2010,Subaru,Forester,2.5X,SUV,automatic,jf2sh6ac5ah756439,in,2.6,155258.0,white,gray,fleet lease disposal,6300.0,5400.0,2014-12-17 13:30:00+08:00
2010,Suzuki,SX4,LE,Sedan,automatic,js2yc5a26a6310021,pr,3.5,33546.0,silver,black,oriental bank,4600.0,3000.0,2014-12-18 11:30:00+08:00
2010,Nissan,Pathfinder,LE,SUV,automatic,5n1ar1nn2ac604410,nv,1.9,68697.0,blue,beige,bmw alphera/alphera financial services,15100.0,15500.0,2014-12-19 12:00:00+08:00
2010,Toyota,Camry,Base,Sedan,automatic,4t1bf3ek6au011156,fl,3.6,88664.0,black,tan,diaz and sons auto sales inc,8550.0,9400.0,2014-12-23 12:15:00+08:00
2010,Pontiac,G6,Fleet,Sedan,automatic,1g2za5e04a4102720,pa,4.1,74147.0,blue,black,1 cochran of monroeville,7100.0,7100.0,2014-12-17 09:00:00+08:00
2010,Porsche,911,Carrera,Coupe,manual,wp0aa2a90as706322,fl,4.3,29436.0,black,black,prestige motorcar imports inc,46300.0,46200.0,2014-12-18 00:00:00+08:00
2010,Subaru,Forester,2.5X Limited,SUV,automatic,jf2sh6dc1ah730738,ny,2.8,100253.0,blue,gray,adk auto brokers inc,12000.0,10000.0,2014-12-18 09:45:00+08:00
2010,Saab,9-3,2.0T,Sedan,automatic,ys3fa4cyxa1616762,sc,3.1,57934.0,gray,gray,safe fcu,7575.0,7500.0,2014-12-18 10:00:00+08:00
2010,Scion,xD,Base,Hatchback,automatic,jtkku4b40aj056822,fl,2.1,112880.0,black,black,santander consumer,5500.0,4300.0,2014-12-17 09:05:00+08:00
2010,Toyota,Camry,Base,Sedan,automatic,4t1bf3ek8au047298,fl,2.9,103638.0,gold,tan,regional acceptance corporation / greenville,8225.0,8200.0,2014-12-18 09:50:00+08:00
2010,Toyota,4Runner,SR5,SUV,automatic,jtebu5jr6a5012807,mi,5.0,131304.0,gray,black,kevins marysville auto sales inc,20200.0,21500.0,2015-01-08 09:30:00+08:00
2010,Nissan,Pathfinder,SE,SUV,automatic,5n1ar1nb1ac611290,pa,1.9,84463.0,black,tan,adcock brothers inc,13600.0,9000.0,2014-12-19 09:00:00+08:00
2010,Subaru,Legacy,2.5i,Sedan,automatic,4s3bmca69a3242125,tx,3.3,38861.0,red,black,wheels exchange llc,12400.0,11000.0,2015-01-07 10:15:00+08:00
2010,Pontiac,Vibe,Base,Hatchback,automatic,5y2sp6e84az419231,il,2.5,134633.0,black,black,wells fargo dealer services,4325.0,3500.0,2014-12-18 10:00:00+08:00
2010,Nissan,Sentra,2.0 S,Sedan,automatic,3n1ab6ap2al716306,il,1.9,129938.0,white,gray,nissan motor acceptance corporation,4500.0,3000.0,2014-12-18 10:00:00+08:00
2010,Nissan,Rogue,S,SUV,automatic,jn8as5mt4aw016138,fl,2.5,48307.0,red,gray,fiserv/crescent bank & trust,11150.0,9900.0,2014-12-18 09:50:00+08:00
2010,Toyota,Camry,LE,Sedan,automatic,4t1bf3ek1au062662,fl,3.2,68245.0,red,gray,santander consumer,9275.0,9900.0,2014-12-18 09:35:00+08:00
2010,Nissan,Sentra,2.0 SL,Sedan,automatic,3n1ab6ap0al634588,fl,3.6,92880.0,black,—,nicholas financial inc/clearwater,6050.0,6300.0,2014-12-18 15:01:00+08:00
2010,Nissan,Maxima,3.5 SV,Sedan,automatic,1n4aa5ap6ac869038,fl,2.1,51113.0,red,—,innovate loan servicing corp,14300.0,12000.0,2014-12-18 15:01:00+08:00
2010,Suzuki,Grand Vitara,Premium,SUV,automatic,js3te0d25a4110094,pr,3.0,95333.0,gray,black,oriental bank,5550.0,4500.0,2014-12-23 11:30:00+08:00
2010,Nissan,Murano,LE,SUV,automatic,jn8az1mu3aw018153,fl,3.5,38164.0,white,beige,santander consumer,15700.0,19400.0,2014-12-18 09:50:00+08:00
2010,Pontiac,G6,Fleet,Sedan,automatic,1g2za5e09a4105760,ga,3.3,84662.0,silver,black,capital one auto finance,6825.0,7900.0,2015-01-06 01:30:00+08:00
2010,Porsche,Panamera,S,Sedan,automatic,wp0ab2a78al061957,ga,2.8,75702.0,black,black,td auto finance,39800.0,40000.0,2014-12-18 10:00:00+08:00
2010,Nissan,Murano,SL,SUV,automatic,jn8az1mw3aw131005,oh,3.7,96109.0,black,black,sullivan auto group llc,12400.0,13000.0,2015-01-22 02:05:00+08:00
2010,Nissan,Versa,1.8 SL,Sedan,automatic,3n1bc1ap8al424034,sc,3.0,76203.0,silver,gray,u save car & truck rental,5000.0,3700.0,2015-01-15 02:00:00+08:00
2010,Subaru,Forester,2.5X Limited,SUV,automatic,jf2sh6dc0ah707919,fl,4.0,210259.0,black,gray,dab auto world & leasing,7475.0,6200.0,2015-01-06 16:00:00+08:00
2010,Nissan,Sentra,2.0,Sedan,automatic,3n1ab6ap2al653207,nc,2.5,108402.0,gray,gray,regional acceptance corporation / greenville,5450.0,4100.0,2014-12-22 09:30:00+08:00
2010,Nissan,Versa,1.8 S,Hatchback,automatic,3n1bc1cp6al465145,nc,1.9,87523.0,black,black,united fcu,5600.0,3000.0,2015-01-13 09:15:00+08:00
2010,Suzuki,Grand Vitara,XSport,SUV,automatic,js3te0d43a4110273,pr,2.7,59884.0,gray,black,oriental bank,8025.0,5000.0,2014-12-18 11:30:00+08:00
2010,Nissan,Sentra,2.0,Sedan,automatic,3n1ab6ap4al628695,fl,3.4,129316.0,gray,gray,coggin nissan at the avenues,4675.0,4500.0,2014-12-18 13:00:00+08:00
2010,Scion,xB,Base,Wagon,automatic,jtlze4fe7a1112359,az,2.9,84221.0,white,black,aps rent a car & leasing,7975.0,8200.0,2014-12-23 11:00:00+08:00
2010,Porsche,Cayenne,GTS,SUV,automatic,wp1ad2apxala62004,ca,4.0,68678.0,white,brown,land rover newport beach,35400.0,36750.0,2014-12-18 12:30:00+08:00
2010,Scion,xD,Base,Hatchback,automatic,jtkku4b49aj052316,oh,3.4,92692.0,red,black,exceptional motorcar llc,6225.0,6000.0,2014-12-23 09:30:00+08:00
2010,Nissan,Rogue,SL,SUV,automatic,jn8as5mv4aw123448,fl,3.7,66238.0,burgundy,black,parks lincoln of tampa,10700.0,12600.0,2014-12-18 09:45:00+08:00
2010,Nissan,Maxima,3.5 SV,Sedan,automatic,1n4aa5ap5ac802947,il,1.9,59935.0,blue,black,nissan motor acceptance corporation,13250.0,11000.0,2014-12-18 10:00:00+08:00
2010,Subaru,Impreza,2.5i,Sedan,automatic,jf1ge6a61ah513157,oh,4.1,58694.0,red,black,santander consumer,8750.0,10100.0,2014-12-23 12:00:00+08:00
2010,Suzuki,SX4,LE,Sedan,automatic,js2yc5a27a6304065,pr,3.6,52284.0,beige,black,oriental bank,4125.0,4300.0,2014-12-18 11:30:00+08:00
2010,Nissan,Maxima,3.5 SV,Sedan,automatic,1n4aa5ap8ac857313,nj,1.9,94748.0,black,black,fast cash 4 cars & wholesale llc,11100.0,11150.0,2015-01-14 01:30:00+08:00
2010,Nissan,Versa,1.8 SL,Sedan,automatic,3n1bc1ap1al393077,ca,3.0,58926.0,silver,black,metro nissan of montclair,6200.0,7400.0,2014-12-18 12:00:00+08:00
2010,Toyota,Avalon,Limited,Sedan,automatic,4t1bk3db6au361528,nj,2.3,73238.0,blue,tan,autolenders liquidation center,13800.0,13500.0,2014-12-31 09:30:00+08:00
2010,Subaru,Outback,2.5i Premium,Wagon,automatic,4s4brbcc6a3320435,nj,3.5,57529.0,gold,gray,lester glenn buick,13700.0,14000.0,2015-02-11 01:30:00+08:00
2010,Toyota,Camry Hybrid,Base,Sedan,automatic,4t1bb3ek3au112666,wi,3.5,40400.0,black,gray,wheels exchange llc,13700.0,13200.0,2015-01-14 02:00:00+08:00
2010,Toyota,Camry,Base,Sedan,automatic,4t1bf3ek1au549277,pr,3.6,99839.0,white,black,oriental bank,8175.0,9100.0,2014-12-18 11:30:00+08:00
2010,Toyota,Camry,LE,Sedan,automatic,4t1bf3ek2au110492,fl,2.6,40331.0,gold,gold,regional acceptance corporation / greenville,9925.0,10300.0,2014-12-18 09:50:00+08:00
2010,Nissan,Maxima,3.5 SV,Sedan,automatic,1n4aa5ap6ac829820,nj,3.9,64904.0,—,black,hudson nissan,12800.0,11900.0,2015-01-21 01:30:00+08:00
2010,Nissan,Rogue,S,SUV,automatic,jn8as5mt5aw020912,va,3.9,54228.0,burgundy,black,"jpmorgan chase bank,n.a.",10850.0,10400.0,2014-12-18 09:20:00+08:00
2010,Nissan,Rogue,S,SUV,automatic,jn8as5mv3aw100825,oh,2.7,72625.0,silver,black,santander consumer,9725.0,8500.0,2014-12-23 12:00:00+08:00
2010,Pontiac,Vibe,Base,Hatchback,automatic,5y2sp6e00az410729,ga,1.9,130589.0,black,—,wells fargo dealer services,5100.0,4200.0,2014-12-18 10:00:00+08:00
2010,Toyota,Corolla,Base,Sedan,automatic,2t1bu4ee4ac298567,pr,2.6,68364.0,green,gray,oriental bank,7625.0,6200.0,2014-12-23 11:30:00+08:00
2010,Toyota,Yaris,Base,Sedan,automatic,jtdbt4k30a4077766,nj,1.9,31310.0,silver,black,hudson toyota,8425.0,6900.0,2015-01-07 09:30:00+08:00
2010,Toyota,Prius,III,Hatchback,automatic,jtdkn3du7a0104785,mn,3.8,138769.0,blue,gray,leastrans inc,9400.0,9600.0,2014-12-18 10:45:00+08:00
2010,Toyota,Prius,III,Hatchback,automatic,jtdkn3du3a1252460,pa,4.1,106453.0,silver,gray,peter stallone auto sales inc,10900.0,9500.0,2014-12-19 09:00:00+08:00
2010,Toyota,Sienna,XLE 7-Passenger,Minivan,automatic,5tdyk4cc3as300625,wi,2.8,78389.0,red,beige,honda of kenosha,12200.0,15400.0,2014-12-23 10:00:00+08:00
2010,Toyota,Corolla,LE,Sedan,automatic,jtdbu4eexa9113685,ga,1.9,91727.0,silver,gray,publix employees fcu,7250.0,5000.0,2015-01-15 02:00:00+08:00
2010,Toyota,Prius,III,Hatchback,automatic,jtdkn3du2a0170189,tn,3.6,110936.0,—,gray,toyota financial services,10600.0,10400.0,2014-12-17 10:30:00+08:00
2010,Toyota,Camry,LE,Sedan,automatic,4t1bf3ek6au095124,va,3.1,74294.0,black,gray,prestige financial services,9225.0,8000.0,2015-01-15 01:20:00+08:00
2010,Toyota,Camry,LE,Sedan,automatic,4t4bf3ek5ar024762,fl,2.5,93038.0,gold,tan,nicholas financial inc/clearwater,8650.0,8500.0,2014-12-18 15:01:00+08:00
2010,Toyota,Sienna,CE 7-Passenger,Minivan,automatic,5tdkk4cc6as311656,oh,2.6,44394.0,blue,gray,toyota financial services,11500.0,13200.0,2014-12-23 09:30:00+08:00
